account_id,pagerank,in_degree,out_degree,avg_velocity_1h,avg_velocity_24h,max_velocity_1h,txn_count,avg_amount,is_mule,vpa
ACC00284,0.000452,17,9,1.0,1.0,1,9,1521.9878,1,ishani.mohanty956@paytm
ACC00285,0.000454,16,12,1.0,1.0833,1,12,552.8317,1,wakeeta.prakash280@upi
ACC00286,0.000282,18,9,1.0,1.2222,1,9,1307.3933,1,parth.sahni250@ibl
ACC00287,0.000197,17,12,1.0833,1.1667,2,12,778.365,1,qushi.kapadia393@okaxis
ACC00288,0.000215,14,6,1.0,1.0,1,6,492.4767,1,ucchal.deep765@oksbi
ACC00289,0.00036,17,9,1.1111,1.2222,2,9,1143.3333,1,nikita.sekhon792@upi
ACC00290,0.000284,20,10,1.0,1.0,1,10,1923.622,1,ria.natt520@paytm
ACC00291,0.00022,17,10,1.0,1.0,1,10,1042.187,1,nikita.bassi744@paytm
ACC00292,0.000224,18,8,1.0,1.125,1,8,608.7075,1,isaac.dash676@ibl
ACC00293,0.000205,13,10,1.0,1.1,1,10,1492.514,1,anika.rastogi552@ibl
ACC00294,0.000127,16,9,1.0,1.0,1,9,1368.1156,1,anita.morar566@kotak
ACC00295,0.000398,13,8,1.0,1.125,1,8,1844.835,1,baghyawati.sundaram956@ybl
ACC00296,0.000317,17,6,1.0,1.0,1,6,1278.165,1,aadi.samra245@upi
ACC00297,0.000665,16,7,1.1429,1.1429,2,7,1160.5643,1,wahab.sankar795@upi
ACC00298,0.000259,20,6,1.0,1.0,1,6,1626.8617,1,om.sarkar763@ibl
ACC00299,0.000309,17,13,1.0,1.1538,1,13,1550.2277,1,warda.nigam680@oksbi
ACC00300,0.000323,22,9,1.0,1.0,1,9,924.2544,1,teerth.randhawa130@kotak
ACC00301,0.00032,16,13,1.0,1.0,1,13,918.18,1,owen.srinivas891@okhdfcbank
ACC00302,0.000256,11,8,1.0,1.125,1,8,768.37,1,shravya.divan539@ibl
ACC00303,0.000292,14,10,1.0,1.0,1,10,1350.807,1,aarini.ramesh148@upi
ACC00304,0.000275,16,9,1.0,1.0,1,9,7573.3967,1,ridhi.kala481@paytm
ACC00305,0.000407,23,8,1.0,1.125,1,8,1581.7675,1,radha.bhardwaj710@upi
ACC00306,0.000116,11,5,1.0,1.0,1,5,622.898,1,frado.misra337@kotak
ACC00307,0.000328,22,8,1.0,1.0,1,8,1741.415,1,samarth.barman642@ibl
ACC00308,0.000305,15,11,1.0,1.0909,1,11,1257.5364,1,vyanjana.shenoy633@okhdfcbank
ACC00309,0.0002,18,11,1.0,1.0909,1,11,706.7291,1,samesh.ravi701@paytm
ACC00310,0.000174,13,10,1.0,1.1,1,10,1348.354,1,bahadurjit.sami93@upi
ACC00311,0.000191,16,9,1.0,1.0,1,9,3767.1656,1,ojasvi.varma649@okhdfcbank
ACC00312,0.000234,12,12,1.0,1.0,1,12,1023.1367,1,ekavir.bhattacharyya711@paytm
ACC00313,0.000605,15,15,1.0667,1.2667,2,15,1518.2793,1,neel.arora333@okicici
ACC00314,0.000364,21,13,1.0,1.3077,1,13,2068.3085,1,jagdish.chawla384@upi
ACC00315,0.000525,18,11,1.0,1.0909,1,11,729.0073,1,abdul.madan544@upi
ACC00316,0.000403,17,6,1.0,1.0,1,6,847.735,1,riya.oza812@oksbi
ACC00317,0.000263,18,16,1.0,1.125,1,16,1258.6875,1,anthony.sandhu81@upi
ACC00318,0.000195,14,9,1.0,1.1111,1,9,742.4933,1,samar.kohli247@ibl
ACC00319,0.00012,13,10,1.0,1.3,1,10,945.607,1,vasudha.sodhi238@ibl
ACC00320,0.000389,19,10,1.0,1.0,1,10,604.558,1,daniel.balan262@okicici
ACC00321,0.000425,21,6,1.0,1.0,1,6,2764.56,1,gopal.sinha694@kotak
ACC00322,0.000264,17,14,1.0,1.2857,1,14,2162.4071,1,jackson.wable453@ybl
ACC00323,0.000394,22,13,1.0,1.1538,1,13,1526.8038,1,vedhika.choudhary655@upi
ACC00324,0.000308,16,10,1.0,1.0,1,10,925.318,1,qabil.prashad866@paytm
ACC00325,0.000227,15,11,1.0,1.0909,1,11,1563.1309,1,vedika.nair874@ibl
ACC00326,0.000228,17,5,1.0,1.2,1,5,899.13,1,ethan.comar391@ybl
ACC00327,0.000342,18,9,1.0,1.1111,1,9,1318.9467,1,lakshit.bahri717@paytm
ACC00328,0.000284,15,12,1.0,1.25,1,12,1430.2817,1,ekani.shan675@upi
ACC00329,0.000393,25,11,1.0,1.0909,1,11,980.1518,1,irya.narain580@okicici
ACC00330,0.000187,16,11,1.0,1.1818,1,11,687.3818,1,pranit.kumar509@paytm
ACC00331,0.000139,17,5,1.0,1.0,1,5,1819.07,1,udant.andra822@ybl
ACC00332,0.0002,17,9,1.0,1.1111,1,9,685.5711,1,vaishnavi.nadkarni195@paytm
ACC00333,0.000375,11,8,1.0,1.125,1,8,3907.0513,1,raagini.lanka100@okicici
ACC00334,0.000215,12,13,1.0,1.0769,1,13,1249.4515,1,warinder.bail452@okicici
ACC00335,0.0003,14,11,1.0,1.0909,1,11,1462.4209,1,nidhi.seshadri750@oksbi
ACC00336,0.000248,15,7,1.0,1.0,1,7,764.8529,1,udarsh.sura335@upi
ACC00337,0.000287,16,11,1.0,1.0909,1,11,1399.7736,1,praneel.pillay136@kotak
ACC00338,0.000282,16,9,1.0,1.0,1,9,810.4978,1,aarush.kapadia514@paytm
ACC00339,0.000265,13,9,1.0,1.0,1,9,788.73,1,wishi.pandya936@ibl
ACC00340,0.000367,17,11,1.0,1.0909,1,11,1544.9864,1,chatresh.shah892@ybl
ACC00341,0.000251,14,8,1.0,1.2222,1,9,1009.3311,1,dhriti.kumer987@okhdfcbank
ACC00342,0.000345,17,8,1.0,1.125,1,8,1219.4525,1,vyanjana.mannan990@okaxis
ACC00343,0.000398,17,12,1.0,1.1667,1,12,1849.8733,1,kiaan.sood824@kotak
ACC00344,0.000348,28,9,1.0,1.0,1,9,758.3378,1,parth.kannan810@upi
ACC00345,0.000399,22,9,1.0,1.0,1,9,1976.1244,1,dayamai.bahl550@okhdfcbank
ACC00346,0.00059,20,12,1.0,1.0833,1,12,578.7633,1,isha.om689@paytm
ACC00347,0.000422,16,10,1.0,1.1,1,10,989.415,1,turvi.das843@ybl
ACC00348,0.000292,22,5,1.0,1.0,1,5,1091.852,1,samaksh.parekh240@ibl
ACC00349,0.000456,20,8,1.0,1.0,1,8,983.6262,1,hemangini.baral906@kotak
ACC00350,0.00027,12,14,1.0714,1.0714,2,14,1610.2779,1,diya.dutta227@okhdfcbank
ACC00351,0.000302,23,7,1.0,1.1429,1,7,1879.3229,1,reva.bhasin310@upi
ACC00352,0.000316,18,9,1.0,1.0,1,9,905.9989,1,bachittar.rajagopalan47@okicici
ACC00353,0.000686,28,10,1.0,1.1,1,10,857.226,1,henry.puri119@okhdfcbank
ACC00354,0.000389,18,10,1.1,1.1,2,10,1511.026,1,ikshita.nadig139@upi
ACC00355,0.000302,22,14,1.0,1.3571,1,14,970.2986,1,kamya.sarraf687@kotak
ACC00356,0.00032,17,16,1.0,1.0625,1,16,1357.3319,1,indali.mahal761@oksbi
ACC00357,0.000206,16,13,1.0,1.0769,1,13,1527.7562,1,owen.shere102@ibl
ACC00358,0.000164,14,11,1.0,1.1818,1,11,577.1673,1,darsh.rajan962@paytm
ACC00359,0.000248,19,11,1.0,1.1818,1,11,1521.1291,1,zinal.mall380@okaxis
ACC00360,0.00023,14,11,1.0,1.0909,1,11,1511.7109,1,zayyan.doctor974@okaxis
ACC00361,0.000251,22,6,1.0,1.1667,1,6,873.1817,1,jhalak.sastry703@ybl
ACC00362,0.000242,12,11,1.0,1.0909,1,11,1908.0336,1,noah.shenoy368@okicici
ACC00363,0.000278,13,5,1.0,1.0,1,5,1656.9,1,abha.grover195@okhdfcbank
ACC00364,0.000216,17,12,1.0,1.1667,1,12,1461.4808,1,nathaniel.acharya679@okaxis
ACC00365,0.000148,18,15,1.0,1.0667,1,15,1043.8447,1,deepa.ahluwalia52@ybl
ACC00366,0.000236,19,8,1.0,1.0,1,8,1133.1112,1,shaurya.bumb806@okaxis
ACC00367,0.000256,17,12,1.0,1.0833,1,12,1122.8658,1,saanvi.chandran784@kotak
ACC00368,0.000247,24,12,1.0,1.0,1,12,961.085,1,dhruv.khatri222@okaxis
ACC00369,0.000364,16,13,1.0,1.0,1,13,1166.1108,1,aashi.rana152@okicici
ACC00370,0.000455,23,8,1.0,1.0,1,8,1079.1375,1,fiyaz.dani149@oksbi
ACC00371,0.000543,22,9,1.0,1.0,1,9,1109.4678,1,brinda.master818@oksbi
ACC00372,0.00021,18,8,1.0,1.25,1,8,585.7038,1,nimrat.swaminathan888@okicici
ACC00373,0.000508,22,8,1.0,1.0,1,8,1050.1075,1,indali.kuruvilla367@okaxis
ACC00374,0.000489,24,5,1.0,1.0,1,5,3184.288,1,balhaar.dash17@oksbi
ACC00375,0.000451,19,5,1.0,1.0,1,5,3949.97,1,pallavi.gopal130@upi
ACC00376,0.000143,15,9,1.0,1.0,1,9,1459.7667,1,bachittar.palan764@okhdfcbank
ACC00377,0.000262,19,10,1.0,1.0,1,10,1726.128,1,prisha.dhaliwal797@ybl
ACC00378,0.000299,23,14,1.0714,1.2143,2,14,1084.2793,1,edhitha.chada112@ibl
ACC00379,0.000269,13,10,1.0,1.1,1,10,760.191,1,anvi.chad969@okicici
ACC00380,0.00028,19,9,1.0,1.0,1,9,779.2056,1,netra.lad470@okicici
ACC00381,0.000712,15,10,1.0,1.1,1,10,1243.554,1,pallavi.balasubramanian868@upi
ACC00382,0.000375,18,11,1.0,1.2727,1,11,2110.7718,1,caleb.karnik111@ibl
ACC00383,0.000335,20,9,1.0,1.1111,1,9,1031.8911,1,aashi.dasgupta921@okhdfcbank
ACC00384,0.000401,22,7,1.0,1.0,1,7,1702.8457,1,onkar.bhatti152@okhdfcbank
ACC00385,0.000564,21,13,1.0,1.1538,1,13,1190.6754,1,vanya.balasubramanian640@kotak
ACC00386,0.000409,25,11,1.0,1.0909,1,11,3290.32,1,pranit.raval612@kotak
ACC00387,0.000337,16,12,1.0,1.25,1,12,449.49,1,gavin.bhandari518@upi
ACC00388,0.000618,15,4,1.0,1.0,1,4,272.57,1,samesh.mittal719@okhdfcbank
ACC00389,0.000265,13,9,1.0,1.1111,1,9,804.1878,1,damyanti.mahal887@okaxis
ACC00390,0.000256,17,10,1.0,1.0,1,10,1976.57,1,ishwar.mani910@okaxis
ACC00391,0.000312,13,10,1.0,1.0,1,10,1383.171,1,jeet.deshpande848@ibl
ACC00392,0.000292,17,9,1.0,1.1111,1,9,647.5733,1,avi.dyal748@okhdfcbank
ACC00393,0.000229,13,15,1.0,1.1333,1,15,891.372,1,jacob.garg321@paytm
ACC00394,0.000227,13,9,1.0,1.2222,1,9,748.2889,1,pranav.loke704@ibl
ACC00395,0.000303,17,4,1.0,1.25,1,4,1421.1475,1,jalsa.sehgal852@okhdfcbank
ACC00396,0.000346,12,12,1.0,1.0833,1,12,1300.5508,1,timothy.wali99@ybl
ACC00397,0.000208,18,10,1.0,1.1,1,10,2233.704,1,kashvi.sastry62@kotak
ACC00398,0.000214,17,9,1.0,1.2222,1,9,1213.53,1,nathaniel.kala687@okhdfcbank
ACC00399,0.000143,6,9,1.0,1.1111,1,9,2796.6178,1,peter.chokshi895@upi
ACC00400,0.000276,22,13,1.0,1.3077,1,13,1523.2985,1,baljiwan.vora615@paytm
ACC00401,0.000299,21,10,1.0,1.0,1,10,967.633,1,rushil.sahni592@kotak
ACC00402,0.000474,23,11,1.0,1.1818,1,11,1355.9336,1,prisha.goda673@ibl
ACC00403,0.000433,19,12,1.0,1.1667,1,12,1004.9233,1,jackson.bora111@ybl
ACC00404,0.000411,21,11,1.0,1.2727,1,11,885.9227,1,omisha.kaur118@paytm
ACC00405,0.000371,20,8,1.0,1.0,1,8,830.5975,1,samaksh.sahni827@upi
ACC00406,0.000457,25,10,1.1,1.4,2,10,543.013,1,jalsa.lanka839@kotak
ACC00407,0.000178,18,14,1.0714,1.0714,2,14,1192.7014,1,harish.devan952@paytm
ACC00408,0.000251,14,9,1.0,1.1111,1,9,983.0278,1,banjeet.sarma280@paytm
ACC00409,0.000345,18,10,1.0,1.1,1,10,962.336,1,ati.mishra7@oksbi
ACC00410,0.000458,20,17,1.0,1.0588,1,17,687.5582,1,advika.varkey674@upi
ACC00411,0.000445,17,10,1.0,1.0,1,10,1367.607,1,chanchal.bhandari759@okicici
ACC00412,0.000387,20,14,1.0714,1.2143,2,14,1482.505,1,mohammed.dewan544@okaxis
ACC00413,0.000264,17,5,1.0,1.0,1,5,1293.786,1,hemang.munshi465@ybl
ACC00414,0.000634,17,6,1.0,1.0,1,6,1383.1183,1,gavin.pillai320@ybl
ACC00415,0.000275,18,11,1.0,1.1818,1,11,2381.5591,1,praneel.date87@okicici
ACC00416,0.000263,19,9,1.0,1.2222,1,9,1622.0822,1,abha.krish773@okicici
ACC00417,0.000643,24,6,1.0,1.0,1,6,1452.1917,1,chandran.mahajan454@upi
ACC00418,0.00031,13,15,1.0,1.1333,1,15,1134.854,1,tamanna.chandra453@upi
ACC00419,0.000263,14,3,1.0,1.0,1,3,1471.25,1,agastya.shan774@kotak
ACC00420,0.00027,18,8,1.0,1.0,1,8,1207.9138,1,bhavya.comar441@okhdfcbank
ACC00421,0.000276,16,9,1.1111,1.2222,2,9,1093.3522,1,sachi.jayaraman695@ibl
ACC00422,0.00038,19,6,1.0,1.1667,1,6,1858.7667,1,gayathri.sankar316@okicici
ACC00423,0.000188,17,9,1.0,1.1111,1,9,3491.8111,1,chameli.kalita614@okicici
ACC00424,0.000446,23,7,1.0,1.1429,1,7,954.36,1,parth.barad309@okaxis
ACC00425,0.000925,18,12,1.0,1.0833,1,12,2142.8442,1,ishanvi.bahl262@paytm
ACC00426,0.000138,9,7,1.0,1.2857,1,7,1073.9043,1,owen.divan8@ibl
ACC00427,0.000275,18,13,1.0,1.0769,1,13,1009.6815,1,jasmit.barad133@upi
ACC00428,0.000194,11,10,1.0,1.1,1,10,2543.438,1,leela.garde236@kotak
ACC00429,0.000478,17,11,1.0,1.2727,1,11,1682.0373,1,rehaan.anne685@ybl
ACC00430,0.00045,21,7,1.0,1.0,1,7,2239.6543,1,udyati.loyal883@okicici
ACC00431,7.9e-05,9,14,1.0,1.2143,1,14,1272.9757,1,ekiya.ravi471@okhdfcbank
ACC00432,0.000348,19,8,1.0,1.125,1,8,3189.1175,1,ikbal.bassi440@upi
ACC00433,0.000317,15,12,1.0,1.0833,1,12,628.7575,1,mitali.dugal118@upi
ACC00434,0.000436,16,10,1.0,1.0,1,10,939.389,1,madhavi.dayal176@ibl
ACC00435,0.000383,13,8,1.0,1.0,1,8,1499.7425,1,meera.nanda448@okhdfcbank
ACC00436,0.00028,15,10,1.0,1.3,1,10,632.565,1,oscar.jhaveri604@upi
ACC00437,0.00016,13,11,1.0,1.2727,1,11,992.3355,1,ranbir.agrawal406@paytm
ACC00438,0.000344,9,9,1.0,1.1111,1,9,856.6833,1,ganga.grover342@oksbi
ACC00439,0.000527,22,6,1.0,1.0,1,6,378.7133,1,ekta.gara649@okhdfcbank
ACC00440,0.00026,19,13,1.0769,1.0769,2,13,1664.6408,1,madhav.soni199@ybl
ACC00441,0.000315,15,12,1.0,1.0833,1,12,1637.9242,1,janaki.ratti982@oksbi
ACC00442,0.000278,15,9,1.0,1.1111,1,9,1051.7778,1,timothy.bumb150@paytm
ACC00443,0.000364,26,12,1.0833,1.4167,2,12,1371.4433,1,balvan.grover617@oksbi
ACC00444,0.000246,10,13,1.0,1.0,1,13,2320.2677,1,deepa.mannan975@ibl
ACC00445,0.000333,18,11,1.0,1.0,1,11,1609.6345,1,bimala.ravi578@ibl
ACC00446,0.000177,11,8,1.0,1.125,1,8,799.8825,1,krisha.raj651@ybl
ACC00447,0.000227,17,11,1.0,1.1818,1,11,474.9736,1,damyanti.som451@okhdfcbank
ACC00448,0.000442,16,4,1.0,1.0,1,4,524.8625,1,ridhi.subramaniam647@paytm
ACC00449,0.000425,19,9,1.0,1.1111,1,9,1510.7533,1,pahal.srinivas58@ybl
ACC00450,0.000333,16,11,1.0,1.0,1,11,1411.2227,1,daniel.saxena318@ibl
ACC00451,0.000557,18,5,1.0,1.0,1,5,343.476,1,azaan.dash59@ybl
ACC00452,0.000397,15,12,1.0,1.1667,1,12,1344.9192,1,viraj.bala661@okhdfcbank
ACC00453,0.000302,15,12,1.0,1.1667,1,12,1140.37,1,devansh.chahal520@upi
ACC00454,0.000196,13,10,1.0,1.0,1,10,1089.624,1,dominic.desai568@okicici
ACC00455,0.000333,20,6,1.0,1.0,1,6,763.7217,1,mohammed.ahluwalia586@okaxis
ACC00456,8.1e-05,11,13,1.0,1.0,1,13,3433.1177,1,pallavi.master488@kotak
ACC00457,0.000213,19,11,1.0,1.0909,1,11,1063.7745,1,indali.chada462@okhdfcbank
ACC00458,0.000268,15,8,1.0,1.0,1,8,1746.2812,1,mahika.ramanathan87@kotak
ACC00459,0.000412,20,15,1.0,1.1333,1,15,1808.3287,1,timothy.rana254@ibl
ACC00460,0.000255,15,7,1.0,1.1429,1,7,1353.5329,1,mason.hans536@oksbi
ACC00461,0.000228,15,13,1.0,1.1538,1,13,522.6662,1,yatin.dhar940@paytm
ACC00462,0.00012,11,10,1.0,1.1,1,10,4398.257,1,ojasvi.mander794@ybl
ACC00463,0.000215,12,8,1.0,1.25,1,8,1593.0525,1,meera.mitra809@ybl
ACC00464,0.000421,20,11,1.0,1.1667,1,12,876.7483,1,yash.dave97@kotak
ACC00465,0.000247,13,9,1.0,1.1111,1,9,2880.9689,1,dayamai.dua259@oksbi
ACC00466,0.000414,23,6,1.0,1.0,1,6,1017.3133,1,ganga.savant597@oksbi
ACC00467,0.000257,13,8,1.0,1.0,1,8,1333.665,1,timothy.raghavan991@upi
ACC00468,0.00031,16,9,1.0,1.2222,1,9,945.6811,1,chandresh.sahni726@okhdfcbank
ACC00469,0.000475,14,5,1.0,1.0,1,5,1588.276,1,karan.chopra386@ybl
ACC00470,0.00021,18,11,1.0,1.0,1,11,1003.9445,1,ryan.mann720@kotak
ACC00471,0.000416,15,14,1.0,1.1429,1,14,1040.015,1,vasudha.grewal687@upi
ACC00472,0.000448,22,9,1.0,1.1111,1,9,930.9333,1,libni.lad19@ybl
ACC00473,0.000539,17,16,1.0,1.0,1,16,1306.7081,1,benjamin.shah974@okaxis
ACC00474,0.000199,18,11,1.0,1.0,1,11,1169.5245,1,avi.bains498@okaxis
ACC00475,0.00046,19,10,1.0,1.2,1,10,2354.176,1,waida.borde159@okhdfcbank
ACC00476,0.000327,16,13,1.0,1.1538,1,13,875.3092,1,jagrati.chhabra808@okhdfcbank
ACC00477,0.000301,12,11,1.0,1.0909,1,11,1170.8818,1,diya.vig553@kotak
ACC00478,0.000371,21,10,1.0,1.1,1,10,1129.464,1,raagini.dewan345@oksbi
ACC00479,0.000336,18,4,1.0,1.0,1,4,524.2275,1,yachana.kapoor158@oksbi
ACC00480,0.000323,17,12,1.0,1.25,1,12,995.5883,1,anvi.srivastava710@oksbi
ACC00481,0.000328,14,8,1.0,1.125,1,8,1435.0312,1,bhavya.dhar421@ybl
ACC00482,0.000228,16,10,1.1,1.1,2,10,1300.101,1,sarthak.kara626@paytm
ACC00483,0.000267,12,6,1.0,1.1667,1,6,1794.705,1,faqid.saha547@okaxis
ACC00484,0.000299,21,8,1.125,1.125,2,8,985.8338,1,vidhi.palla804@ibl
ACC00485,0.000218,18,10,1.0,1.1,1,10,1820.55,1,darpan.sibal695@ibl
ACC00486,0.000301,16,9,1.0,1.0,1,9,1899.5089,1,girish.chanda289@upi
ACC00487,0.000426,19,6,1.0,1.0,1,6,843.4317,1,warhi.bhatia429@oksbi
ACC00488,0.000442,22,8,1.0,1.125,1,8,3275.76,1,samesh.kari620@oksbi
ACC00489,0.000449,19,10,1.0,1.2,1,10,1418.561,1,david.sen657@ibl
ACC00490,0.000344,19,12,1.0,1.0,1,12,1544.8267,1,pratyush.chatterjee957@okhdfcbank
ACC00491,0.000203,6,11,1.0909,1.1818,2,11,968.4255,1,charita.wadhwa128@paytm
ACC00492,0.000267,10,8,1.0,1.125,1,8,2013.5525,1,dalaja.mittal165@paytm
ACC00493,0.000322,12,16,1.0,1.25,1,16,1189.8238,1,noah.handa151@upi
ACC00494,0.000231,16,4,1.0,1.0,1,4,380.0925,1,samuel.mutti837@ibl
ACC00495,0.00035,22,4,1.0,1.0,1,4,1318.505,1,harini.kapoor425@okicici
ACC00496,0.000211,11,13,1.0,1.0769,1,13,1660.65,1,manan.mane383@okaxis
ACC00497,0.000332,19,9,1.1111,1.1111,2,9,1530.73,1,qasim.mahajan384@okaxis
ACC00498,0.000283,18,10,1.0,1.1,1,10,366.64,1,jai.cherian954@okhdfcbank
ACC00499,0.000469,25,11,1.0,1.1818,1,11,1340.5864,1,ekiya.konda150@oksbi
ACC00500,0.000236,9,21,1.0,1.0952,1,21,1133.159,0,peter.comar940@ibl
ACC00501,0.000225,9,10,1.0,1.0,1,11,1269.2445,0,faras.varughese723@ibl
ACC00502,0.000156,12,9,1.0,1.0,1,9,582.5078,0,rushil.balay6@okhdfcbank
ACC00503,5.7e-05,6,12,1.0,1.0,1,12,518.76,0,krisha.mohanty221@oksbi
ACC00504,0.000228,11,8,1.0,1.0,1,8,2781.59,0,forum.kulkarni624@kotak
ACC00505,0.000173,9,12,1.0,1.0833,1,12,1358.3842,0,indali.tailor795@paytm
ACC00506,0.000104,11,10,1.1,1.1,2,10,600.763,0,dhruv.sangha125@okicici
ACC00507,0.000159,12,12,1.0,1.0833,1,12,1053.6033,0,nisha.kar655@ibl
ACC00508,0.000207,8,7,1.0,1.0,1,7,1099.9586,0,ijaya.shukla857@ibl
ACC00509,0.000138,7,11,1.0,1.2727,1,11,2515.2682,0,zarna.sani17@kotak
ACC00510,0.000116,8,10,1.0,1.4,1,10,1145.911,0,ethan.oak736@oksbi
ACC00511,6.9e-05,6,14,1.0,1.0714,1,14,1158.4921,0,vasudha.tiwari2@ybl
ACC00512,0.000122,8,10,1.0,1.0,1,10,1314.714,0,simon.sehgal427@oksbi
ACC00513,0.000139,8,13,1.0,1.0769,1,13,1422.7231,0,wyatt.singh999@ybl
ACC00514,0.000237,11,10,10.0,10.0,10,10,1360.734,0,anthony.tiwari558@kotak
ACC00515,0.000162,10,10,1.0,1.0,1,10,2017.968,0,sanaya.randhawa21@upi
ACC00516,0.000247,10,16,1.0,1.25,1,16,1413.3875,0,ishani.bahri651@upi
ACC00517,0.000169,12,12,1.0,1.0833,1,12,4586.9608,0,dev.mangal766@okicici
ACC00518,0.000211,9,12,1.0,1.25,1,12,849.7125,0,joshua.sane70@ybl
ACC00519,0.000105,7,11,1.0,1.0,1,11,1024.11,0,gaurangi.vohra673@okhdfcbank
ACC00520,3.6e-05,1,14,1.0,1.1429,1,14,4685.1964,0,guneet.ravi775@ybl
ACC00521,6.1e-05,8,9,1.0,1.1111,1,9,1048.8233,0,ojasvi.bansal361@kotak
ACC00522,0.000201,10,9,1.0,1.0,1,9,1124.2289,0,bimala.sura659@oksbi
ACC00523,9e-05,6,3,1.0,1.0,1,3,292.6633,0,alka.pathak491@oksbi
ACC00524,0.000101,9,7,1.0,1.0,1,7,2536.59,0,rohan.tripathi734@ibl
ACC00525,9e-05,6,15,1.0,1.0667,1,15,1648.2633,0,mekhala.divan207@okicici
ACC00526,0.000312,9,13,1.0,1.2308,1,13,1260.5723,0,yutika.rout324@paytm
ACC00527,0.000252,12,6,1.0,1.0,1,6,1503.1833,0,bhavini.anand835@kotak
ACC00528,0.000207,9,5,1.0,1.2,1,5,1704.084,0,diya.bath38@okaxis
ACC00529,0.000255,10,9,1.0,1.0,1,9,3631.9578,0,alexander.dey883@okicici
ACC00530,0.000229,11,5,1.0,1.0,1,5,774.77,0,ekantika.rajagopal128@ybl
ACC00531,0.000157,8,12,1.0,1.1667,1,12,1221.4192,0,vedant.morar762@ibl
ACC00532,0.000199,9,11,1.0,1.0909,1,11,511.0982,0,yatan.prasad998@oksbi
ACC00533,8.3e-05,4,9,1.0,1.0,1,9,2051.1889,0,harrison.ram510@ybl
ACC00534,0.000194,13,11,1.0,1.0,1,11,840.9945,0,samuel.vaidya821@okhdfcbank
ACC00535,0.000301,12,8,1.0,1.0,1,8,972.2038,0,gayathri.som441@oksbi
ACC00536,0.000141,8,11,1.0,1.2727,1,11,1181.5636,0,yatan.sarna329@okhdfcbank
ACC00537,0.000122,5,12,1.0,1.0833,1,12,1147.4942,0,qadim.nair677@paytm
ACC00538,0.000432,11,11,1.0,1.0,1,11,969.0236,0,avni.rajagopalan618@upi
ACC00539,0.000212,13,11,1.0,1.0,1,11,1330.0445,0,charan.randhawa455@ybl
ACC00540,0.000118,6,10,1.0,1.2,1,10,659.676,0,nikita.mital745@ybl
ACC00541,0.000203,8,17,1.0,1.2353,1,17,966.2576,0,anirudh.gaba282@okicici
ACC00542,0.00027,9,8,1.0,1.0,1,8,1073.595,0,yamini.balay653@upi
ACC00543,0.000156,6,8,1.0,1.0,1,8,1902.5562,0,frederick.kapoor821@oksbi
ACC00544,0.000243,10,15,1.0,1.0667,1,15,640.324,0,advik.lalla870@ibl
ACC00545,0.000199,11,11,1.0,1.1818,1,11,1454.9264,0,jasmit.balasubramanian69@okaxis
ACC00546,9e-05,6,10,1.0,1.2,1,10,1081.852,0,girindra.wagle393@okicici
ACC00547,0.000193,9,11,1.0,1.2727,1,11,473.2309,0,abdul.raval696@ibl
ACC00548,0.000145,6,7,1.0,1.0,1,7,914.24,0,maanas.karan455@okhdfcbank
ACC00549,0.000119,7,14,1.0,1.0714,1,14,1094.8221,0,anusha.dash543@ybl
ACC00550,0.000192,13,12,1.0,1.1667,1,12,914.7575,0,timothy.morar666@paytm
ACC00551,7.9e-05,9,9,1.0,1.1111,1,9,693.4922,0,charvi.gour27@oksbi
ACC00552,0.000162,8,9,1.0,1.1111,1,9,1732.5022,0,devansh.suresh397@kotak
ACC00553,0.000159,11,8,1.0,1.125,1,8,944.3138,0,wazir.basak794@paytm
ACC00554,0.000235,10,9,1.0,1.0,1,9,1175.9111,0,girish.lala627@paytm
ACC00555,0.000203,8,12,1.0,1.1667,1,12,2799.4175,0,mason.de126@oksbi
ACC00556,0.000289,12,11,1.0,1.1818,1,11,1138.9018,0,isaac.baria177@ibl
ACC00557,0.000502,12,7,1.0,1.1429,1,7,1192.0743,0,madhav.walla699@ybl
ACC00558,0.000125,14,10,1.0,1.1,1,10,806.533,0,harsh.maharaj67@kotak
ACC00559,0.000227,8,4,1.25,1.25,2,4,634.0525,0,gaurika.munshi913@paytm
ACC00560,0.000445,9,14,1.0,1.0714,1,14,1357.4657,0,william.wali727@oksbi
ACC00561,0.000179,11,11,1.0,1.1818,1,11,627.5909,0,aarnav.prabhakar230@okhdfcbank
ACC00562,5.6e-05,7,12,1.0,1.0,1,12,1314.605,0,suhani.ratti143@okaxis
ACC00563,0.000306,13,8,1.0,1.0,1,8,1325.115,0,yashawini.naidu370@kotak
ACC00564,0.000323,11,9,1.0,1.3333,1,9,1103.3444,0,dhruv.sood479@kotak
ACC00565,0.000116,11,10,1.0,1.1,1,10,1825.109,0,nicholas.kothari906@okhdfcbank
ACC00566,0.00023,9,7,1.0,1.0,1,7,976.2529,0,harrison.mandal408@ibl
ACC00567,0.000103,6,9,1.0,1.0,1,9,2244.1078,0,vivaan.nagarajan788@upi
ACC00568,6e-05,5,14,1.0,1.1429,1,14,1558.1629,0,upasna.mann129@ybl
ACC00569,0.000212,10,9,1.0,1.0,1,9,1880.2867,0,gopal.sani478@kotak
ACC00570,0.000141,6,7,1.0,1.0,1,7,473.2157,0,ganga.choudhry900@kotak
